"","DateTime","n_grunts","presence","year","month","day","hour","lunarphase","lunarphaseName","semilunar","SpawnSeason","avg_TempC"
"1",2013-11-01 00:00:00,0,0,2013,11,"01",0,5.8936709348184,"New",5.8936709348184,"H_YR1",NA
"2",2013-11-01 01:00:00,0,0,2013,11,"01",1,5.8936709348184,"New",5.8936709348184,"H_YR1",NA
"3",2013-11-01 02:00:00,0,0,2013,11,"01",2,5.8936709348184,"New",5.8936709348184,"H_YR1",NA
"4",2013-11-01 03:00:00,0,0,2013,11,"01",3,5.8936709348184,"New",5.8936709348184,"H_YR1",NA
"5",2013-11-01 04:00:00,0,0,2013,11,"01",4,5.8936709348184,"New",5.8936709348184,"H_YR1",NA
"6",2013-11-01 05:00:00,0,0,2013,11,"01",5,5.8936709348184,"New",5.8936709348184,"H_YR1",15.6
"7",2013-11-01 06:00:00,0,0,2013,11,"01",6,5.8936709348184,"New",5.8936709348184,"H_YR1",15.6
"8",2013-11-01 07:00:00,0,0,2013,11,"01",7,5.8936709348184,"New",5.8936709348184,"H_YR1",15.6
"9",2013-11-01 08:00:00,0,0,2013,11,"01",8,5.8936709348184,"New",5.8936709348184,"H_YR1",15.6
"10",2013-11-01 09:00:00,0,0,2013,11,"01",9,5.8936709348184,"New",5.8936709348184,"H_YR1",15.6
"11",2013-11-01 10:00:00,0,0,2013,11,"01",10,5.8936709348184,"New",5.8936709348184,"H_YR1",15.55
"12",2013-11-01 11:00:00,0,0,2013,11,"01",11,5.8936709348184,"New",5.8936709348184,"H_YR1",15.55
"13",2013-11-01 12:00:00,0,0,2013,11,"01",12,5.8936709348184,"New",5.8936709348184,"H_YR1",15.55
"14",2013-11-01 13:00:00,0,0,2013,11,"01",13,5.8936709348184,"New",5.8936709348184,"H_YR1",15.65
"15",2013-11-01 14:00:00,0,0,2013,11,"01",14,5.8936709348184,"New",5.8936709348184,"H_YR1",15.75
"16",2013-11-01 15:00:00,0,0,2013,11,"01",15,5.8936709348184,"New",5.8936709348184,"H_YR1",15.85
"17",2013-11-01 16:00:00,0,0,2013,11,"01",16,5.8936709348184,"New",5.8936709348184,"H_YR1",15.9
"18",2013-11-01 17:00:00,0,0,2013,11,"01",17,5.8936709348184,"New",5.8936709348184,"H_YR1",15.9
"19",2013-11-01 18:00:00,0,0,2013,11,"01",18,5.8936709348184,"New",5.8936709348184,"H_YR1",15.9
"20",2013-11-01 19:00:00,0,0,2013,11,"01",19,5.8936709348184,"New",5.8936709348184,"H_YR1",15.9
"21",2013-11-01 20:00:00,0,0,2013,11,"01",20,5.8936709348184,"New",5.8936709348184,"H_YR1",15.9
"22",2013-11-01 21:00:00,0,0,2013,11,"01",21,5.8936709348184,"New",5.8936709348184,"H_YR1",15.9
"23",2013-11-01 22:00:00,0,0,2013,11,"01",22,5.8936709348184,"New",5.8936709348184,"H_YR1",15.9
"24",2013-11-01 23:00:00,0,0,2013,11,"01",23,5.8936709348184,"New",5.8936709348184,"H_YR1",15.9
"25",2013-11-02 00:00:00,0,0,2013,11,"02",0,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"26",2013-11-02 01:00:00,0,0,2013,11,"02",1,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"27",2013-11-02 02:00:00,0,0,2013,11,"02",2,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"28",2013-11-02 03:00:00,0,0,2013,11,"02",3,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"29",2013-11-02 04:00:00,0,0,2013,11,"02",4,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"30",2013-11-02 05:00:00,0,0,2013,11,"02",5,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"31",2013-11-02 06:00:00,0,0,2013,11,"02",6,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"32",2013-11-02 07:00:00,0,0,2013,11,"02",7,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"33",2013-11-02 08:00:00,0,0,2013,11,"02",8,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"34",2013-11-02 09:00:00,0,0,2013,11,"02",9,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"35",2013-11-02 10:00:00,0,0,2013,11,"02",10,6.10643964520404,"New",6.10643964520404,"H_YR1",15.85
"36",2013-11-02 11:00:00,0,0,2013,11,"02",11,6.10643964520404,"New",6.10643964520404,"H_YR1",15.8
"37",2013-11-02 12:00:00,0,0,2013,11,"02",12,6.10643964520404,"New",6.10643964520404,"H_YR1",15.8
"38",2013-11-02 13:00:00,0,0,2013,11,"02",13,6.10643964520404,"New",6.10643964520404,"H_YR1",15.8
"39",2013-11-02 14:00:00,0,0,2013,11,"02",14,6.10643964520404,"New",6.10643964520404,"H_YR1",15.8
"40",2013-11-02 15:00:00,0,0,2013,11,"02",15,6.10643964520404,"New",6.10643964520404,"H_YR1",15.8
"41",2013-11-02 16:00:00,0,0,2013,11,"02",16,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"42",2013-11-02 17:00:00,0,0,2013,11,"02",17,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"43",2013-11-02 18:00:00,0,0,2013,11,"02",18,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"44",2013-11-02 19:00:00,0,0,2013,11,"02",19,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"45",2013-11-02 20:00:00,0,0,2013,11,"02",20,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"46",2013-11-02 21:00:00,0,0,2013,11,"02",21,6.10643964520404,"New",6.10643964520404,"H_YR1",15.9
"47",2013-11-02 22:00:00,0,0,2013,11,"02",22,6.10643964520404,"New",6.10643964520404,"H_YR1",15.8
"48",2013-11-02 23:00:00,0,0,2013,11,"02",23,6.10643964520404,"New",6.10643964520404,"H_YR1",15.8
"49",2013-11-03 00:00:00,1,1,2013,11,"03",0,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.8
"50",2013-11-03 01:00:00,0,0,2013,11,"03",1,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.8
"51",2013-11-03 02:00:00,0,0,2013,11,"03",2,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.8
"52",2013-11-03 03:00:00,0,0,2013,11,"03",3,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.8
"53",2013-11-03 04:00:00,0,0,2013,11,"03",4,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.75
"54",2013-11-03 05:00:00,0,0,2013,11,"03",5,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"55",2013-11-03 06:00:00,0,0,2013,11,"03",6,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"56",2013-11-03 07:00:00,0,0,2013,11,"03",7,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.65
"57",2013-11-03 08:00:00,0,0,2013,11,"03",8,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"58",2013-11-03 09:00:00,0,0,2013,11,"03",9,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"59",2013-11-03 10:00:00,0,0,2013,11,"03",10,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"60",2013-11-03 11:00:00,0,0,2013,11,"03",11,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"61",2013-11-03 12:00:00,0,0,2013,11,"03",12,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"62",2013-11-03 13:00:00,0,0,2013,11,"03",13,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"63",2013-11-03 14:00:00,0,0,2013,11,"03",14,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"64",2013-11-03 15:00:00,0,0,2013,11,"03",15,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"65",2013-11-03 16:00:00,0,0,2013,11,"03",16,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"66",2013-11-03 17:00:00,0,0,2013,11,"03",17,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"67",2013-11-03 18:00:00,0,0,2013,11,"03",18,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"68",2013-11-03 19:00:00,0,0,2013,11,"03",19,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"69",2013-11-03 20:00:00,0,0,2013,11,"03",20,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.7
"70",2013-11-03 21:00:00,0,0,2013,11,"03",21,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.65
"71",2013-11-03 22:00:00,0,0,2013,11,"03",22,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.6
"72",2013-11-03 23:00:00,0,0,2013,11,"03",23,0.0360230484099165,"New",0.0360230484099165,"H_YR1",15.6
"73",2013-11-04 00:00:00,0,0,2013,11,"04",0,0.248791758795559,"New",0.248791758795559,"H_YR1",15.6
"74",2013-11-04 01:00:00,0,0,2013,11,"04",1,0.248791758795559,"New",0.248791758795559,"H_YR1",15.6
"75",2013-11-04 02:00:00,0,0,2013,11,"04",2,0.248791758795559,"New",0.248791758795559,"H_YR1",15.6
"76",2013-11-04 03:00:00,1,1,2013,11,"04",3,0.248791758795559,"New",0.248791758795559,"H_YR1",15.6
"77",2013-11-04 04:00:00,0,0,2013,11,"04",4,0.248791758795559,"New",0.248791758795559,"H_YR1",15.6
"78",2013-11-04 05:00:00,0,0,2013,11,"04",5,0.248791758795559,"New",0.248791758795559,"H_YR1",15.5
"79",2013-11-04 06:00:00,0,0,2013,11,"04",6,0.248791758795559,"New",0.248791758795559,"H_YR1",15.5
"80",2013-11-04 07:00:00,2,1,2013,11,"04",7,0.248791758795559,"New",0.248791758795559,"H_YR1",15.5
"81",2013-11-04 08:00:00,0,0,2013,11,"04",8,0.248791758795559,"New",0.248791758795559,"H_YR1",15.5
"82",2013-11-04 09:00:00,0,0,2013,11,"04",9,0.248791758795559,"New",0.248791758795559,"H_YR1",15.5
"83",2013-11-04 10:00:00,1,1,2013,11,"04",10,0.248791758795559,"New",0.248791758795559,"H_YR1",15.5
"84",2013-11-04 11:00:00,0,0,2013,11,"04",11,0.248791758795559,"New",0.248791758795559,"H_YR1",15.5
"85",2013-11-04 12:00:00,0,0,2013,11,"04",12,0.248791758795559,"New",0.248791758795559,"H_YR1",15.45
"86",2013-11-04 13:00:00,0,0,2013,11,"04",13,0.248791758795559,"New",0.248791758795559,"H_YR1",15.35
"87",2013-11-04 14:00:00,0,0,2013,11,"04",14,0.248791758795559,"New",0.248791758795559,"H_YR1",15.2
"88",2013-11-04 15:00:00,0,0,2013,11,"04",15,0.248791758795559,"New",0.248791758795559,"H_YR1",15.2
"89",2013-11-04 16:00:00,0,0,2013,11,"04",16,0.248791758795559,"New",0.248791758795559,"H_YR1",15.2
"90",2013-11-04 17:00:00,0,0,2013,11,"04",17,0.248791758795559,"New",0.248791758795559,"H_YR1",15.1
"91",2013-11-04 18:00:00,0,0,2013,11,"04",18,0.248791758795559,"New",0.248791758795559,"H_YR1",15.1
"92",2013-11-04 19:00:00,0,0,2013,11,"04",19,0.248791758795559,"New",0.248791758795559,"H_YR1",15.15
"93",2013-11-04 20:00:00,0,0,2013,11,"04",20,0.248791758795559,"New",0.248791758795559,"H_YR1",15.1
"94",2013-11-04 21:00:00,0,0,2013,11,"04",21,0.248791758795559,"New",0.248791758795559,"H_YR1",15.1
"95",2013-11-04 22:00:00,0,0,2013,11,"04",22,0.248791758795559,"New",0.248791758795559,"H_YR1",15.15
"96",2013-11-04 23:00:00,0,0,2013,11,"04",23,0.248791758795559,"New",0.248791758795559,"H_YR1",15.1
"97",2013-11-05 00:00:00,0,0,2013,11,"05",0,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"98",2013-11-05 01:00:00,0,0,2013,11,"05",1,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"99",2013-11-05 02:00:00,0,0,2013,11,"05",2,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"100",2013-11-05 03:00:00,0,0,2013,11,"05",3,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"101",2013-11-05 04:00:00,0,0,2013,11,"05",4,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"102",2013-11-05 05:00:00,0,0,2013,11,"05",5,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"103",2013-11-05 06:00:00,0,0,2013,11,"05",6,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"104",2013-11-05 07:00:00,0,0,2013,11,"05",7,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"105",2013-11-05 08:00:00,0,0,2013,11,"05",8,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"106",2013-11-05 09:00:00,0,0,2013,11,"05",9,0.461560469181202,"New",0.461560469181202,"H_YR1",15
"107",2013-11-05 10:00:00,0,0,2013,11,"05",10,0.461560469181202,"New",0.461560469181202,"H_YR1",15.05
"108",2013-11-05 11:00:00,0,0,2013,11,"05",11,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"109",2013-11-05 12:00:00,0,0,2013,11,"05",12,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"110",2013-11-05 13:00:00,0,0,2013,11,"05",13,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"111",2013-11-05 14:00:00,0,0,2013,11,"05",14,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"112",2013-11-05 15:00:00,0,0,2013,11,"05",15,0.461560469181202,"New",0.461560469181202,"H_YR1",15.2
"113",2013-11-05 16:00:00,0,0,2013,11,"05",16,0.461560469181202,"New",0.461560469181202,"H_YR1",15.2
"114",2013-11-05 17:00:00,0,0,2013,11,"05",17,0.461560469181202,"New",0.461560469181202,"H_YR1",15.2
"115",2013-11-05 18:00:00,0,0,2013,11,"05",18,0.461560469181202,"New",0.461560469181202,"H_YR1",15.2
"116",2013-11-05 19:00:00,0,0,2013,11,"05",19,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"117",2013-11-05 20:00:00,0,0,2013,11,"05",20,0.461560469181202,"New",0.461560469181202,"H_YR1",15.1
"118",2013-11-05 21:00:00,0,0,2013,11,"05",21,0.461560469181202,"New",0.461560469181202,"H_YR1",15
"119",2013-11-05 22:00:00,0,0,2013,11,"05",22,0.461560469181202,"New",0.461560469181202,"H_YR1",NA
"120",2013-11-05 23:00:00,0,0,2013,11,"05",23,0.461560469181202,"New",0.461560469181202,"H_YR1",15
"121",2013-11-06 00:00:00,0,0,2013,11,"06",0,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"122",2013-11-06 01:00:00,0,0,2013,11,"06",1,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"123",2013-11-06 02:00:00,0,0,2013,11,"06",2,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"124",2013-11-06 03:00:00,0,0,2013,11,"06",3,0.674329179566666,"New",0.674329179566666,"H_YR1",15
"125",2013-11-06 04:00:00,0,0,2013,11,"06",4,0.674329179566666,"New",0.674329179566666,"H_YR1",15
"126",2013-11-06 05:00:00,0,0,2013,11,"06",5,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"127",2013-11-06 06:00:00,0,0,2013,11,"06",6,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"128",2013-11-06 07:00:00,1,1,2013,11,"06",7,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"129",2013-11-06 08:00:00,0,0,2013,11,"06",8,0.674329179566666,"New",0.674329179566666,"H_YR1",15
"130",2013-11-06 09:00:00,0,0,2013,11,"06",9,0.674329179566666,"New",0.674329179566666,"H_YR1",15
"131",2013-11-06 10:00:00,0,0,2013,11,"06",10,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"132",2013-11-06 11:00:00,0,0,2013,11,"06",11,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"133",2013-11-06 12:00:00,0,0,2013,11,"06",12,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"134",2013-11-06 13:00:00,0,0,2013,11,"06",13,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"135",2013-11-06 14:00:00,0,0,2013,11,"06",14,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"136",2013-11-06 15:00:00,0,0,2013,11,"06",15,0.674329179566666,"New",0.674329179566666,"H_YR1",15
"137",2013-11-06 16:00:00,0,0,2013,11,"06",16,0.674329179566666,"New",0.674329179566666,"H_YR1",15.1
"138",2013-11-06 17:00:00,0,0,2013,11,"06",17,0.674329179566666,"New",0.674329179566666,"H_YR1",15
"139",2013-11-06 18:00:00,0,0,2013,11,"06",18,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"140",2013-11-06 19:00:00,0,0,2013,11,"06",19,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"141",2013-11-06 20:00:00,0,0,2013,11,"06",20,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"142",2013-11-06 21:00:00,0,0,2013,11,"06",21,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"143",2013-11-06 22:00:00,0,0,2013,11,"06",22,0.674329179566666,"New",0.674329179566666,"H_YR1",14.9
"144",2013-11-06 23:00:00,0,0,2013,11,"06",23,0.674329179566666,"New",0.674329179566666,"H_YR1",NA
"145",2013-11-07 00:00:00,0,0,2013,11,"07",0,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",14.9
"146",2013-11-07 01:00:00,0,0,2013,11,"07",1,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",14.9
"147",2013-11-07 02:00:00,0,0,2013,11,"07",2,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",NA
"148",2013-11-07 03:00:00,0,0,2013,11,"07",3,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",14.95
"149",2013-11-07 04:00:00,0,0,2013,11,"07",4,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15.2
"150",2013-11-07 05:00:00,0,0,2013,11,"07",5,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15.2
"151",2013-11-07 06:00:00,0,0,2013,11,"07",6,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",NA
"152",2013-11-07 07:00:00,0,0,2013,11,"07",7,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",NA
"153",2013-11-07 08:00:00,0,0,2013,11,"07",8,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15.2
"154",2013-11-07 09:00:00,0,0,2013,11,"07",9,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15
"155",2013-11-07 10:00:00,0,0,2013,11,"07",10,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15
"156",2013-11-07 11:00:00,0,0,2013,11,"07",11,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",NA
"157",2013-11-07 12:00:00,1,1,2013,11,"07",12,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15.1
"158",2013-11-07 13:00:00,0,0,2013,11,"07",13,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",NA
"159",2013-11-07 14:00:00,0,0,2013,11,"07",14,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15.2
"160",2013-11-07 15:00:00,0,0,2013,11,"07",15,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15.25
"161",2013-11-07 16:00:00,0,0,2013,11,"07",16,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",NA
"162",2013-11-07 17:00:00,0,0,2013,11,"07",17,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15.2
"163",2013-11-07 18:00:00,0,0,2013,11,"07",18,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15.1
"164",2013-11-07 19:00:00,0,0,2013,11,"07",19,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15
"165",2013-11-07 20:00:00,0,0,2013,11,"07",20,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15
"166",2013-11-07 21:00:00,0,0,2013,11,"07",21,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15.1
"167",2013-11-07 22:00:00,0,0,2013,11,"07",22,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15.1
"168",2013-11-07 23:00:00,0,0,2013,11,"07",23,0.887097889952308,"Waxing",0.887097889952308,"H_YR1",15.1
"169",2013-11-08 00:00:00,0,0,2013,11,"08",0,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"170",2013-11-08 01:00:00,0,0,2013,11,"08",1,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"171",2013-11-08 02:00:00,0,0,2013,11,"08",2,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"172",2013-11-08 03:00:00,0,0,2013,11,"08",3,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"173",2013-11-08 04:00:00,0,0,2013,11,"08",4,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"174",2013-11-08 05:00:00,0,0,2013,11,"08",5,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"175",2013-11-08 06:00:00,0,0,2013,11,"08",6,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"176",2013-11-08 07:00:00,0,0,2013,11,"08",7,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"177",2013-11-08 08:00:00,0,0,2013,11,"08",8,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"178",2013-11-08 09:00:00,0,0,2013,11,"08",9,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"179",2013-11-08 10:00:00,0,0,2013,11,"08",10,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"180",2013-11-08 11:00:00,0,0,2013,11,"08",11,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"181",2013-11-08 12:00:00,0,0,2013,11,"08",12,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",14.8
"182",2013-11-08 13:00:00,0,0,2013,11,"08",13,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",14.8
"183",2013-11-08 14:00:00,0,0,2013,11,"08",14,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",14.9
"184",2013-11-08 15:00:00,0,0,2013,11,"08",15,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",14.9
"185",2013-11-08 16:00:00,0,0,2013,11,"08",16,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"186",2013-11-08 17:00:00,0,0,2013,11,"08",17,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"187",2013-11-08 18:00:00,0,0,2013,11,"08",18,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"188",2013-11-08 19:00:00,0,0,2013,11,"08",19,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"189",2013-11-08 20:00:00,0,0,2013,11,"08",20,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"190",2013-11-08 21:00:00,0,0,2013,11,"08",21,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"191",2013-11-08 22:00:00,0,0,2013,11,"08",22,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",15
"192",2013-11-08 23:00:00,0,0,2013,11,"08",23,1.09986660033795,"Waxing",1.09986660033795,"H_YR1",14.95
"193",2013-11-09 00:00:00,0,0,2013,11,"09",0,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.95
"194",2013-11-09 01:00:00,0,0,2013,11,"09",1,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.95
"195",2013-11-09 02:00:00,0,0,2013,11,"09",2,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",15
"196",2013-11-09 03:00:00,0,0,2013,11,"09",3,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.9
"197",2013-11-09 04:00:00,0,0,2013,11,"09",4,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.9
"198",2013-11-09 05:00:00,0,0,2013,11,"09",5,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.9
"199",2013-11-09 06:00:00,0,0,2013,11,"09",6,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.9
"200",2013-11-09 07:00:00,0,0,2013,11,"09",7,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"201",2013-11-09 08:00:00,0,0,2013,11,"09",8,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"202",2013-11-09 09:00:00,0,0,2013,11,"09",9,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"203",2013-11-09 10:00:00,0,0,2013,11,"09",10,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"204",2013-11-09 11:00:00,0,0,2013,11,"09",11,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"205",2013-11-09 12:00:00,0,0,2013,11,"09",12,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"206",2013-11-09 13:00:00,0,0,2013,11,"09",13,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"207",2013-11-09 14:00:00,0,0,2013,11,"09",14,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"208",2013-11-09 15:00:00,0,0,2013,11,"09",15,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"209",2013-11-09 16:00:00,0,0,2013,11,"09",16,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"210",2013-11-09 17:00:00,0,0,2013,11,"09",17,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"211",2013-11-09 18:00:00,0,0,2013,11,"09",18,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.7
"212",2013-11-09 19:00:00,0,0,2013,11,"09",19,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.7
"213",2013-11-09 20:00:00,0,0,2013,11,"09",20,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.7
"214",2013-11-09 21:00:00,0,0,2013,11,"09",21,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"215",2013-11-09 22:00:00,0,0,2013,11,"09",22,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"216",2013-11-09 23:00:00,0,0,2013,11,"09",23,1.31263531072341,"Waxing",1.31263531072341,"H_YR1",14.8
"217",2013-11-10 00:00:00,0,0,2013,11,"10",0,1.52540402110906,"Waxing",1.52540402110906,"H_YR1",14.8
"218",2013-11-10 01:00:00,0,0,2013,11,"10",1,1.52540402110906,"Waxing",1.52540402110906,"H_YR1",14.8
"219",2013-11-10 02:00:00,0,0,2013,11,"10",2,1.52540402110906,"Waxing",1.52540402110906,"H_YR1",14.8
"220",2013-11-10 03:00:00,0,0,2013,11,"10",3,1.52540402110906,"Waxing",1.52540402110906,"H_YR1",14.8
"221",2013-11-10 04:00:00,0,0,2013,11,"10",4,1.52540402110906,"Waxing",1.52540402110906,"H_YR1",14.8
"222",2013-11-10 05:00:00,0,0,2013,11,"10",5,1.52540402110906,"Waxing",1.52540402110906,"H_YR1",14.8
"223",2013-11-10 06:00:00,0,0,2013,11,"10",6,1.52540402110906,"Waxing",1.52540402110906,"H_YR1",14.8
"224",2013-11-10 07:00:00,0,0,2013,11,"10",7,1.52540402110906,"Waxing",1.52540402110906,"H_YR1",14.9
"225",2013-11-10 08:00:00,0,0,2013,11,"10",8,1.52540402110906,"Waxing",1.52540402110906,"H_YR1",14.9
"226",2013-11-10 09:00:00,0,0,2013,11,"10",9,1.52540402110906,"Waxing",1.52540402110906,"H_YR1",14.8
"227",2013-11-10 10:00:00,0,0,2013,11,"10",10,1.52540402110906,"Waxing",1.52540402110906,"H_YR1",14.8
"228",2013-11-10 11:00:00,0,0,2013,11,"10",11,1.52540402110906,"Waxing",1.52540402110906,"H_YR1",14.8
